Distance_(mm),Gray_Value
8.4860,9.2524
8.4920,9.5267
8.4981,9.9633
8.5042,10.5542
8.5103,11.2127
8.5164,11.8653
8.5224,12.3751
8.5285,12.6464
8.5346,12.5237
8.5407,12.2066
8.5468,11.6965
8.5528,11.0107
8.5589,10.4165
8.5650,9.8888
8.5711,9.6155
8.5772,9.4031
8.5832,9.2652
8.5893,9.2040
8.5954,9.1842
8.6015,9.1600
8.6075,9.0825
8.6136,9.0305
8.6197,8.9791
8.6258,8.9397
8.6319,8.9003
8.6379,8.8807
8.6440,8.8740
8.6501,8.8843
8.6562,8.8970
8.6623,8.9256
8.6683,8.8714
8.6744,8.8860
8.6805,8.9915
8.6866,9.1192
8.6926,9.2713
8.6987,9.4100
8.7048,9.6027
8.7109,9.6973
8.7170,9.8001
8.7230,9.9430
8.7291,10.1094
8.7352,10.2320
8.7413,10.3796
8.7474,10.4536
8.7534,10.4992
8.7595,10.4950
8.7656,10.4172
8.7717,10.3054
8.7778,10.1663
8.7838,10.0140
8.7899,9.7808
8.7960,9.5726
8.8021,9.3943
8.8081,9.2845
8.8142,9.2066
8.8203,9.1882
8.8264,9.1972
8.8325,9.2415
8.8385,9.2907
8.8446,9.3035
8.8507,9.3101
8.8568,9.3293
8.8629,9.3606
8.8689,9.4041
8.8750,9.4412
8.8811,9.5412
8.8872,9.5618
8.8932,9.5937
8.8993,9.6571
8.9054,9.7978
8.9115,9.9507
8.9176,10.1387
8.9236,10.2755
8.9297,10.2705
8.9358,10.0891
8.9419,9.7741
8.9480,9.3331
8.9540,8.9387
8.9601,8.7395
8.9662,8.6596
8.9723,8.5528
8.9783,8.4825
8.9844,8.4330
8.9905,8.3693
8.9966,8.3263
9.0027,8.2597
9.0087,8.2061
9.0148,8.1760
9.0209,8.1630
9.0270,8.1948
9.0331,8.1983
9.0391,8.1966
9.0452,8.2176
9.0513,8.2258
9.0574,8.2323
9.0635,8.2941
9.0695,8.3621
9.0756,8.3533
9.0817,8.3407
9.0878,8.3407
9.0938,8.3758
9.0999,8.4239
9.1060,8.4830
9.1121,8.5594
9.1182,8.5854
9.1242,8.5764
9.1303,8.5876
9.1364,8.4935
9.1425,8.4263
9.1486,8.3817
9.1546,8.2982
9.1607,8.2341
9.1668,8.1912
9.1729,8.1570
9.1789,8.0898
9.1850,8.0257
9.1911,7.9901
9.1972,7.9539
9.2033,7.8993
9.2093,7.8801
9.2154,7.8914
9.2215,7.8675
9.2276,7.8150
9.2337,7.7858
9.2397,7.7801
9.2458,7.7256
9.2519,7.7092
9.2580,7.7464
9.2641,7.7777
9.2701,7.7742
9.2762,7.8002
9.2823,7.7860
9.2884,7.7979
9.2944,7.8552
9.3005,7.8975
9.3066,7.9262
9.3127,7.9537
9.3188,7.9659
9.3248,7.9480
9.3309,7.9497
9.3370,7.9344
9.3431,7.9162
9.3492,7.9253
9.3552,7.8820
9.3613,7.8215
9.3674,7.7736
9.3735,7.7264
9.3795,7.6139
9.3856,7.5893
9.3917,7.5197
9.3978,7.5008
9.4039,7.4903
9.4099,7.4241
9.4160,7.4057
9.4221,7.4160
9.4282,7.3745
9.4343,7.3469
9.4403,7.3458
9.4464,7.2951
9.4525,7.2424
9.4586,7.2480
9.4647,7.2424
9.4707,7.2740
9.4768,7.2432
9.4829,7.1613
9.4890,7.1648
9.4950,7.1747
9.5011,7.1294
9.5072,7.1215
9.5133,7.0863
9.5194,7.0871
9.5254,7.0401
9.5315,7.0039
9.5376,6.9894
9.5437,6.9218
9.5498,6.8968
9.5558,6.8570
9.5619,6.8457
9.5680,6.8683
9.5741,6.8705
9.5801,6.8380
9.5862,6.8226
9.5923,6.8501
9.5984,6.8542
9.6045,6.8750
9.6105,6.8522
9.6166,6.8634
9.6227,6.8650
9.6288,6.8701
9.6349,6.8752
9.6409,6.8957
9.6470,6.9089
9.6531,6.8900
9.6592,6.8752
9.6653,6.8791
9.6713,6.9036
9.6774,6.9394
9.6835,6.9369
9.6896,6.9166
9.6956,6.9563
9.7017,6.9126
9.7078,6.8684
9.7139,6.8942
9.7200,6.9162
9.7260,6.8515
9.7321,6.8333
9.7382,6.8238
9.7443,6.8190
9.7504,6.8253
9.7564,6.7850
9.7625,6.7528
9.7686,6.7377
9.7747,6.7351
9.7807,6.7929
9.7868,6.8859
9.7929,6.9261
9.7990,6.9447
9.8051,6.9928
9.8111,6.9797
9.8172,6.9998
9.8233,7.0308
9.8294,7.0045
9.8355,7.0301
9.8415,7.0353
9.8476,7.0461
9.8537,7.1055
9.8598,7.1403
9.8659,7.2435
9.8719,7.3804
9.8780,7.4600
9.8841,7.5207
9.8902,7.6210
9.8962,7.6308
9.9023,7.6631
9.9084,7.6731
9.9145,7.6628
9.9206,7.7322
9.9266,7.7114
9.9327,7.6326
9.9388,7.6567
9.9449,7.6404
9.9510,7.5717
9.9570,7.5546
9.9631,7.5749
9.9692,7.5535
9.9753,7.5002
9.9813,7.4858
9.9874,7.4617
9.9935,7.4532
9.9996,7.4508
10.0057,7.3610
10.0117,7.3917
10.0178,7.3685
10.0239,7.3476
10.0300,7.3446
10.0361,7.3568
10.0421,7.3635
10.0482,7.3368
10.0543,7.3503
10.0604,7.3732
10.0665,7.3636
10.0725,7.3435
10.0786,7.3221
10.0847,7.3234
10.0908,7.3150
10.0968,7.3029
10.1029,7.2375
10.1090,7.2239
10.1151,7.1932
10.1212,7.2496
10.1272,7.2424
10.1333,7.2322
10.1394,7.2652
10.1455,7.2308
10.1516,7.2031
10.1576,7.2539
10.1637,7.2519
10.1698,7.2543
10.1759,7.2800
10.1819,7.3321
10.1880,7.3272
10.1941,7.4413
10.2002,7.5916
10.2063,7.7684
10.2123,7.8944
10.2184,7.9188
10.2245,7.8890
10.2306,7.6490
10.2367,7.2626
10.2427,6.7537
10.2488,6.3786
10.2549,6.1683
10.2610,6.1059
10.2671,6.0489
10.2731,6.0003
10.2792,5.9957
10.2853,6.0368
10.2914,6.2091
10.2974,6.3555
10.3035,6.5039
10.3096,6.7074
10.3157,6.9801
10.3218,7.3699
10.3278,7.7193
10.3339,7.9739
10.3400,8.1221
10.3461,8.2286
10.3522,8.2790
10.3582,8.3339
10.3643,8.3302
10.3704,8.3135
10.3765,8.2882
10.3825,8.2979
10.3886,8.2864
10.3947,8.3633
10.4008,8.4041
10.4069,8.4411
10.4129,8.4894
10.4190,8.5604
10.4251,8.6364
10.4312,8.6295
10.4373,8.6692
10.4433,8.7016
10.4494,8.6587
10.4555,8.6332
10.4616,8.6226
10.4676,8.6091
10.4737,8.5825
10.4798,8.5944
10.4859,8.6226
10.4920,8.7046
10.4980,8.8321
10.5041,8.8772
10.5102,8.9626
10.5163,9.0054
10.5224,9.0409
10.5284,9.0675
10.5345,9.0773
10.5406,9.1051
10.5467,9.1580
10.5528,9.1842
10.5588,9.1945
10.5649,9.2220
10.5710,9.2614
10.5771,9.2548
10.5831,9.2511
10.5892,9.2622
10.5953,9.3010
10.6014,9.2968
10.6075,9.2661
10.6135,9.3153
10.6196,9.3212
10.6257,9.3302
10.6318,9.3320
10.6379,9.3172
10.6439,9.3001
10.6500,9.2586
10.6561,9.1389
10.6622,9.0444
10.6682,8.9407
10.6743,8.8154
10.6804,8.7074
10.6865,8.5681
10.6926,8.4873
10.6986,8.4158
10.7047,8.3546
10.7108,8.3247
10.7169,8.2923
10.7230,8.2898
10.7290,8.2728
10.7351,8.3187
10.7412,8.3026
10.7473,8.2653
10.7534,8.4255
10.7594,8.4879
10.7655,8.5122
10.7716,8.5455
10.7777,8.6498
10.7837,8.7551
10.7898,8.8369
10.7959,8.9100
10.8020,8.9517
10.8081,8.9834
10.8141,9.0386
10.8202,9.1935
10.8263,9.3849
10.8324,9.5390
10.8385,9.5833
10.8445,9.4611
10.8506,9.2928
10.8567,9.1094
10.8628,8.8701
10.8688,8.6480
10.8749,8.4480
10.8810,8.3728
10.8871,8.3743
10.8932,8.4117
10.8992,8.4783
10.9053,8.5249
10.9114,8.5054
10.9175,8.5227
10.9236,8.5842
10.9296,8.6498
10.9357,8.6011
10.9418,8.5555
10.9479,8.5234
10.9540,8.4455
10.9600,8.3540
10.9661,8.2664
10.9722,8.1612
10.9783,8.0880
10.9843,8.0671
10.9904,8.1119
10.9965,8.0950
11.0026,8.0263
11.0087,7.9974
11.0147,7.9881
11.0208,8.0052
11.0269,7.9750
11.0330,8.0234
11.0391,8.0128
11.0451,7.9942
11.0512,7.9997
11.0573,7.9523
11.0634,7.9363
11.0694,7.9463
11.0755,7.9575
11.0816,7.9829
11.0877,7.9925
11.0938,7.9666
11.0998,7.9251
11.1059,7.8865
11.1120,7.8652
11.1181,7.8453
11.1242,7.8603
11.1302,7.8835
11.1363,7.8270
11.1424,7.8222
11.1485,7.8490
11.1546,7.8474
11.1606,7.8599
11.1667,7.9683
11.1728,8.0206
11.1789,8.0082
11.1849,8.0037
11.1910,8.0339
11.1971,8.1069
11.2032,8.2178
11.2093,8.3564
11.2153,8.5163
11.2214,8.6193
11.2275,8.6503
11.2336,8.5640
11.2397,8.4481
11.2457,8.2574
11.2518,7.9694
11.2579,7.6720
11.2640,7.4583
11.2700,7.3611
11.2761,7.2956
11.2822,7.2879
11.2883,7.2942
11.2944,7.3446
11.3004,7.3449
11.3065,7.3052
11.3126,7.3137
11.3187,7.3142
11.3248,7.3199
11.3308,7.3607
11.3369,7.3738
11.3430,7.3886
11.3491,7.3140
11.3552,7.2472
11.3612,7.1893
11.3673,7.1176
11.3734,7.0003
11.3795,6.9036
11.3855,6.8836
11.3916,6.8251
11.3977,6.7506
11.4038,6.6804
11.4099,6.6488
11.4159,6.6634
11.4220,6.6397
11.4281,6.6206
11.4342,6.6177
11.4403,6.6287
11.4463,6.6435
11.4524,6.6158
11.4585,6.6370
11.4646,6.6198
11.4706,6.6315
11.4767,6.6461
11.4828,6.6513
11.4889,6.6695
11.4950,6.6873
11.5010,6.6883
11.5071,6.6909
11.5132,6.6959
11.5193,6.7306
11.5254,6.7239
11.5314,6.7260
11.5375,6.7636
11.5436,6.8055
11.5497,6.7975
11.5558,6.7863
11.5618,6.7914
11.5679,6.8381
11.5740,6.8934
11.5801,6.9532
11.5861,7.0471
11.5922,7.0740
11.5983,7.1329
11.6044,7.2635
11.6105,7.4317
11.6165,7.5171
11.6226,7.4896
11.6287,7.4230
11.6348,7.3123
11.6409,7.2637
11.6469,7.2190
11.6530,7.1145
11.6591,6.9844
11.6652,6.8596
11.6712,6.7662
11.6773,6.6785
11.6834,6.6329
11.6895,6.6345
11.6956,6.6288
11.7016,6.6667
11.7077,6.6898
11.7138,6.7106
11.7199,6.7408
11.7260,6.7593
11.7320,6.7514
11.7381,6.7437
11.7442,6.7722
11.7503,6.7782
11.7564,6.7874
11.7624,6.7466
11.7685,6.7536
11.7746,6.7950
11.7807,6.8164
11.7867,6.8175
11.7928,6.8280
11.7989,6.8758
11.8050,6.8735
11.8111,6.8614
11.8171,6.8567
11.8232,6.8587
11.8293,6.8613
11.8354,6.8846
11.8415,6.9064
11.8475,6.9537
11.8536,7.0126
11.8597,7.0414
11.8658,7.0927
11.8718,7.1353
11.8779,7.1575
11.8840,7.1949
11.8901,7.2559
11.8962,7.3022
11.9022,7.3128
11.9083,7.3007
11.9144,7.3110
11.9205,7.3304
11.9266,7.3648
11.9326,7.3914
11.9387,7.3613
11.9448,7.3480
11.9509,7.3735
11.9570,7.4225
11.9630,7.4243
11.9691,7.3722
11.9752,7.3674
11.9813,7.3222
11.9873,7.2800
11.9934,7.2884
11.9995,7.2948
12.0056,7.3367
12.0117,7.4333
12.0177,7.5028
12.0238,7.5592
12.0299,7.6115
12.0360,7.6631
12.0421,7.6196
12.0481,7.5558
12.0542,7.3990
12.0603,7.2807
12.0664,7.1895
12.0724,7.1222
12.0785,7.1037
12.0846,7.0517
12.0907,7.0241
12.0968,7.0071
12.1028,6.9854
12.1089,6.9731
12.1150,6.9289
12.1211,6.8570
12.1272,6.8366
12.1332,6.8201
12.1393,6.8022
12.1454,6.8484
12.1515,6.9178
12.1575,6.9624
12.1636,6.9681
12.1697,7.0134
12.1758,7.1106
12.1819,7.2034
12.1879,7.2906
12.1940,7.3265
12.2001,7.3621
12.2062,7.3762
12.2123,7.2521
12.2183,7.1214
12.2244,7.0026
12.2305,6.8576
12.2366,6.6842
12.2427,6.4911
12.2487,6.3841
12.2548,6.3588
12.2609,6.3333
12.2670,6.3075
12.2730,6.2705
12.2791,6.2342
12.2852,6.2465
12.2913,6.2174
12.2974,6.2341
12.3034,6.2338
12.3095,6.1893
12.3156,6.1462
12.3217,6.1702
12.3278,6.1932
12.3338,6.1546
12.3399,6.1023
12.3460,6.0659
12.3521,6.0428
12.3581,6.0956
12.3642,6.0565
12.3703,5.9919
12.3764,6.0092
12.3825,6.0081
12.3885,6.0376
12.3946,5.9731
12.4007,5.9500
12.4068,5.9140
12.4129,5.8661
12.4189,5.8489
12.4250,5.8242
12.4311,5.7918
12.4372,5.7618
12.4433,5.7135
12.4493,5.6671
12.4554,5.6183
12.4615,5.6145
12.4676,5.6023
12.4736,5.5449
12.4797,5.5380
12.4858,5.5214
12.4919,5.4752
12.4980,5.4503
12.5040,5.4283
12.5101,5.3559
12.5162,5.3728
12.5223,5.3573
12.5284,5.3192
12.5344,5.3118
12.5405,5.2868
12.5466,5.2695
12.5527,5.2632
12.5587,5.2205
12.5648,5.2056
12.5709,5.2064
12.5770,5.1609
12.5831,5.1252
12.5891,5.1134
12.5952,5.1138
12.6013,5.0738
12.6074,5.0345
12.6135,5.0173
12.6195,4.9935
12.6256,4.9950
12.6317,4.9707
12.6378,4.9901
12.6439,5.0429
12.6499,5.0431
12.6560,5.0330
12.6621,5.0499
12.6682,5.0677
12.6742,5.0623
12.6803,5.0536
12.6864,5.0644
12.6925,5.0702
12.6986,5.1066
12.7046,5.1404
12.7107,5.1425
12.7168,5.2169
12.7229,5.3457
12.7290,5.5391
12.7350,5.7355
12.7411,5.9282
12.7472,6.1396
12.7533,6.3432
12.7593,6.5704
12.7654,6.8102
12.7715,6.9741
12.7776,7.1339
12.7837,7.2743
12.7897,7.4437
12.7958,7.5395
12.8019,7.6290
12.8080,7.6690
12.8141,7.7345
12.8201,7.7755
12.8262,7.7745
12.8323,7.7774
12.8384,7.9667
12.8445,8.1107
12.8505,8.1775
12.8566,8.1706
12.8627,8.0872
12.8688,7.9572
12.8748,7.8627
12.8809,7.7924
12.8870,7.7247
12.8931,7.7120
12.8992,7.8778
12.9052,8.1156
12.9113,8.4287
12.9174,8.7276
12.9235,8.9667
12.9296,9.1968
12.9356,9.4250
12.9417,9.5450
12.9478,9.6748
12.9539,9.7536
12.9599,9.7692
12.9660,9.7263
12.9721,9.7551
12.9782,9.6779
12.9843,9.6773
12.9903,9.7477
12.9964,9.8018
13.0025,9.8251
13.0086,9.8713
13.0147,9.8949
13.0207,9.8972
13.0268,9.9158
13.0329,9.9396
13.0390,9.9309
13.0451,9.9464
13.0511,9.9605
13.0572,9.9273
13.0633,9.9397
13.0694,9.9732
13.0754,10.0388
13.0815,10.0901
13.0876,10.1350
13.0937,10.1826
13.0998,10.1643
13.1058,10.1712
13.1119,10.2299
13.1180,10.2147
13.1241,10.2000
13.1302,10.2119
13.1362,10.1789
13.1423,10.1225
13.1484,10.1273
13.1545,10.1665
13.1605,10.1947
13.1666,10.2327
13.1727,10.2555
13.1788,10.2714
13.1849,10.2766
13.1909,10.2569
13.1970,10.2701
13.2031,10.3450
13.2092,10.3554
13.2153,10.4031
13.2213,10.4369
13.2274,10.4409
13.2335,10.4423
13.2396,10.4644
13.2457,10.4563
13.2517,10.4881
13.2578,10.5859
13.2639,10.6550
13.2700,10.7823
13.2760,11.0164
13.2821,11.2534
13.2882,11.5112
13.2943,11.8386
13.3004,12.1758
13.3064,12.4413
13.3125,12.6056
13.3186,12.7060
13.3247,12.7574
13.3308,12.7336
13.3368,12.5901
13.3429,12.3958
13.3490,12.0991
13.3551,11.7544
13.3611,11.4503
13.3672,11.1578
13.3733,10.9956
13.3794,10.9114
13.3855,10.8196
13.3915,10.7461
13.3976,10.6944
13.4037,10.7423
13.4098,10.8874
13.4159,11.0829
13.4219,11.3403
13.4280,11.6364
13.4341,11.9987
13.4402,12.3810
13.4462,12.7755
13.4523,13.2155
13.4584,13.5829
13.4645,13.9125
13.4706,14.1165
13.4766,14.2837
13.4827,14.3890
13.4888,14.3590
13.4949,14.2200
13.5010,14.0387
13.5070,13.7955
13.5131,13.5798
13.5192,13.3573
13.5253,13.1363
13.5314,12.9375
13.5374,12.7456
13.5435,12.5374
13.5496,12.3104
13.5557,12.1051
13.5617,11.9910
13.5678,11.8509
13.5739,11.7678
13.5800,11.6857
13.5861,11.6864
13.5921,11.7553
13.5982,11.8966
13.6043,12.0628
13.6104,12.1502
13.6165,12.3719
13.6225,12.5796
13.6286,12.7486
13.6347,12.8587
13.6408,12.9103
13.6468,13.0041
13.6529,13.1667
13.6590,13.2821
13.6651,13.4267
13.6712,13.7371
13.6772,14.1045
13.6833,14.4687
13.6894,14.7199
13.6955,14.9472
13.7016,15.1110
13.7076,15.1347
13.7137,14.9865
13.7198,14.6475
13.7259,14.3771
13.7320,14.1233
13.7380,13.9442
13.7441,13.9413
13.7502,14.0135
13.7563,14.1438
13.7623,14.2857
13.7684,14.4382
13.7745,14.5936
13.7806,14.7831
13.7867,14.9848
13.7927,15.1758
13.7988,15.3175
13.8049,15.4410
13.8110,15.5966
13.8171,15.7830
13.8231,15.9547
13.8292,16.0393
13.8353,16.0626
13.8414,16.0892
13.8474,16.1341
13.8535,16.1629
13.8596,16.1602
13.8657,16.1280
13.8718,16.0198
13.8778,16.0019
13.8839,15.9720
13.8900,15.8862
13.8961,15.7910
13.9022,15.7694
13.9082,15.7023
13.9143,15.6165
13.9204,15.5635
13.9265,15.5060
13.9326,15.4612
13.9386,15.4266
13.9447,15.4294
13.9508,15.4957
13.9569,15.5168
13.9629,15.6837
13.9690,15.8172
13.9751,15.9560
13.9812,16.0890
13.9873,16.2448
13.9933,16.3819
13.9994,16.4405
14.0055,16.5055
14.0116,16.5119
14.0177,16.4872
14.0237,16.4626
14.0298,16.4272
14.0359,16.3427
14.0420,16.3038
14.0480,16.2799
14.0541,16.2927
14.0602,16.3015
14.0663,16.2332
14.0724,16.2244
14.0784,16.2682
14.0845,16.3023
14.0906,16.3434
14.0967,16.3335
14.1028,16.2846
14.1088,16.2217
14.1149,16.1026
14.1210,15.9205
14.1271,15.6358
14.1332,15.3354
14.1392,14.8417
14.1453,14.3268
14.1514,13.7353
14.1575,13.1994
14.1635,12.7478
14.1696,12.3883
14.1757,12.1291
14.1818,11.8921
14.1879,11.6644
14.1939,11.4879
14.2000,11.3977
14.2061,11.3357
14.2122,11.3125
14.2183,11.3457
14.2243,11.3453
14.2304,11.3713
14.2365,11.4312
14.2426,11.4335
14.2486,11.5101
14.2547,11.5825
14.2608,11.6182
14.2669,11.6970
14.2730,11.7346
14.2790,11.7992
14.2851,11.8813
14.2912,11.9464
14.2973,12.0226
14.3034,12.0162
14.3094,11.9665
14.3155,11.9051
14.3216,11.8089
14.3277,11.7359
14.3338,11.6492
14.3398,11.5977
14.3459,11.5449
14.3520,11.4753
14.3581,11.4160
14.3641,11.3156
14.3702,11.2242
14.3763,11.1171
14.3824,11.0108
14.3885,10.9290
14.3945,10.8038
14.4006,10.6532
14.4067,10.5193
14.4128,10.5005
14.4189,10.4056
14.4249,10.3454
14.4310,10.3067
14.4371,10.2544
14.4432,10.2167
14.4492,10.1129
14.4553,9.9934
14.4614,9.9169
14.4675,9.7601
14.4736,9.6300
14.4796,9.5460
14.4857,9.4662
14.4918,9.3717
14.4979,9.2750
14.5040,9.2433
14.5100,9.2204
14.5161,9.2621
14.5222,9.2515
14.5283,9.2274
14.5344,9.2036
14.5404,9.2519
14.5465,9.2693
14.5526,9.2901
14.5587,9.2659
14.5647,9.2570
14.5708,9.2303
14.5769,9.1928
14.5830,9.1443
14.5891,9.0203
14.5951,8.7901
14.6012,8.4733
14.6073,8.3958
14.6134,8.4319
14.6195,8.4045
14.6255,8.3689
14.6316,8.3329
14.6377,8.2967
14.6438,8.2646
14.6498,8.2097
14.6559,8.1308
14.6620,8.0676
14.6681,8.0183
14.6742,7.9976
14.6802,7.9897
14.6863,7.8313
14.6924,7.6852
14.6985,7.5716
14.7046,7.4797
14.7106,7.3677
14.7167,7.2715
14.7228,7.1876
14.7289,7.0949
14.7350,7.0221
14.7410,6.9618
14.7471,6.8847
14.7532,6.8258
14.7593,6.7786
14.7653,6.7791
14.7714,6.7106
14.7775,6.6783
14.7836,6.6551
14.7897,6.6237
14.7957,6.5954
14.8018,6.5191
14.8079,6.4832
14.8140,6.4739
14.8201,6.4528
14.8261,6.4595
14.8322,6.4236
14.8383,6.3877
14.8444,6.3706
14.8504,6.3465
14.8565,6.3306
14.8626,6.2720
14.8687,6.2284
14.8748,6.1799
14.8808,6.1135
14.8869,6.0953
14.8930,6.1490
14.8991,6.1219
14.9052,6.1035
14.9112,6.1066
14.9173,6.0584
14.9234,6.0219
14.9295,6.0051
14.9355,6.0008
14.9416,5.9325
14.9477,5.8799
14.9538,5.8139
14.9599,5.7432
14.9659,5.7229
14.9720,5.7319
14.9781,5.6886
14.9842,5.6477
14.9903,5.5835
14.9963,5.5666
15.0024,5.4921
15.0085,5.4215
15.0146,5.3832
15.0207,5.3388
15.0267,5.3104
15.0328,5.2722
15.0389,5.2389
15.0450,5.2410
15.0510,5.2423
15.0571,5.2391
15.0632,5.2153
15.0693,5.1986
15.0754,5.2152
15.0814,5.2055
15.0875,5.2095
15.0936,5.2423
15.0997,5.2218
15.1058,5.1849
15.1118,5.1687
15.1179,5.1169
15.1240,5.0977
15.1301,5.0622
15.1361,5.0369
15.1422,5.0380
15.1483,5.0007
15.1544,4.9948
15.1605,4.9701
15.1665,4.9880
15.1726,4.9899
15.1787,4.9414
15.1848,4.8973
15.1909,4.8932
15.1969,4.8566
15.2030,4.8534
15.2091,4.8331
15.2152,4.8161
15.2213,4.8135
15.2273,4.7805
15.2334,4.7559
15.2395,4.7590
15.2456,4.7379
15.2516,4.7224
15.2577,4.7819
15.2638,4.7643
15.2699,4.6917
15.2760,4.6985
15.2820,4.6660
15.2881,4.6112
15.2942,4.6290
15.3003,4.6525
15.3064,4.6600
15.3124,4.6301
15.3185,4.5961
15.3246,4.5852
15.3307,4.5443
15.3367,4.5374
15.3428,4.5165
15.3489,4.5173
15.3550,4.4554
15.3611,4.4328
15.3671,4.4094
15.3732,4.3558
15.3793,4.3131
15.3854,4.2851
15.3915,4.2688
15.3975,4.2716
15.4036,4.2748
15.4097,4.2992
15.4158,4.3271
15.4219,4.3139
15.4279,4.3321
15.4340,4.3437
15.4401,4.3159
15.4462,4.3332
15.4522,4.3179
15.4583,4.3247
15.4644,4.3219
15.4705,4.3048
15.4766,4.2789
15.4826,4.2596
15.4887,4.2220
15.4948,4.2371
15.5009,4.2521
15.5070,4.2583
15.5130,4.2327
15.5191,4.1800
15.5252,4.1670
15.5313,4.1477
15.5373,4.1680
15.5434,4.2084
15.5495,4.2164
15.5556,4.2154
15.5617,4.1846
15.5677,4.1889
15.5738,4.1758
15.5799,4.1391
15.5860,4.0770
15.5921,4.0632
15.5981,4.0583
15.6042,4.0615
15.6103,4.0053
15.6164,4.0163
15.6225,4.0618
15.6285,4.0940
15.6346,4.1129
15.6407,4.1117
15.6468,4.1458
15.6528,4.1463
15.6589,4.0854
15.6650,4.0274
15.6711,4.0012
15.6772,4.0042
15.6832,4.0639
15.6893,4.0729
15.6954,4.0532
15.7015,3.9946
15.7076,3.9369
15.7136,3.8821
15.7197,3.8073
15.7258,3.7906
15.7319,3.8098
15.7379,3.8023
15.7440,3.7602
15.7501,3.7357
15.7562,3.7216
15.7623,3.7283
15.7683,3.7461
15.7744,3.7601
15.7805,3.7963
15.7866,3.8153
15.7927,3.8236
15.7987,3.8552
15.8048,3.8738
15.8109,3.8944
15.8170,3.8702
15.8231,3.8831
15.8291,3.9247
15.8352,3.9292
15.8413,3.9016
15.8474,3.8788
15.8534,3.8678
15.8595,3.8739
15.8656,3.8674
15.8717,3.8890
15.8778,3.8735
15.8838,3.8511
15.8899,3.8945
15.8960,3.9490
15.9021,3.9635
15.9082,3.9846
15.9142,3.9864
15.9203,4.0617
15.9264,4.0551
15.9325,4.0191
15.9385,4.0200
15.9446,4.0239
15.9507,4.0135
15.9568,3.9884
15.9629,3.9531
15.9689,3.8620
15.9750,3.7566
15.9811,3.6682
15.9872,3.5946
15.9933,3.5460
15.9993,3.5322
16.0054,3.4819
16.0115,3.4500
16.0176,3.4040
16.0236,3.2926
16.0297,3.2535
16.0358,3.2058
16.0419,3.2070
16.0480,3.1999
16.0540,3.1451
16.0601,3.1007
16.0662,3.0603
16.0723,3.0013
16.0784,2.9620
16.0844,2.9655
16.0905,2.9347
16.0966,2.9057
16.1027,2.9041
16.1088,2.8658
16.1148,2.8526
16.1209,2.8565
16.1270,2.8591
16.1331,2.8384
16.1391,2.8090
16.1452,2.8025
16.1513,2.7869
16.1574,2.7789
16.1635,2.7895
16.1695,2.7701
16.1756,2.7722
16.1817,2.7760
16.1878,2.7805
16.1939,2.7513
16.1999,2.7523
16.2060,2.7236
16.2121,2.7304
16.2182,2.7466
16.2242,2.7605
16.2303,2.7687
16.2364,2.7644
16.2425,2.7750
16.2486,2.7518
16.2546,2.7702
16.2607,2.8064
16.2668,2.8120
16.2729,2.7617
16.2790,2.7557
16.2850,2.7784
16.2911,2.8060
16.2972,2.7983
16.3033,2.8025
16.3094,2.8237
16.3154,2.8441
16.3215,2.8467
16.3276,2.8478
16.3337,2.9013
16.3397,2.9128
16.3458,2.8947
16.3519,2.9071
16.3580,2.9426
16.3641,2.9865
16.3701,2.9866
16.3762,2.9618
16.3823,2.9826
16.3884,3.0004
16.3945,3.0227
16.4005,3.0731
16.4066,3.0973
16.4127,3.0669
16.4188,3.0868
16.4248,3.1184
16.4309,3.1043
16.4370,3.0942
16.4431,3.1076
16.4492,3.1330
16.4552,3.1509
16.4613,3.1516
16.4674,3.1753
16.4735,3.1825
16.4796,3.1914
16.4856,3.2453
16.4917,3.2789
16.4978,3.2835
16.5039,3.3159
16.5100,3.2872
16.5160,3.2513
16.5221,3.3021
16.5282,3.3218
16.5343,3.3006
16.5403,3.3299
16.5464,3.3633
16.5525,3.3702
16.5586,3.3836
16.5647,3.3758
16.5707,3.3928
16.5768,3.4860
16.5829,3.5220
16.5890,3.5329
16.5951,3.5873
16.6011,3.6079
16.6072,3.6248
16.6133,3.6795
16.6194,3.7609
16.6254,3.7953
16.6315,3.8396
16.6376,3.8817
16.6437,3.9293
16.6498,3.9545
16.6558,4.0100
16.6619,4.0682
16.6680,4.0248
16.6741,3.9944
16.6802,4.0404
16.6862,4.0692
16.6923,4.0966
16.6984,4.1491
16.7045,4.1785
16.7106,4.2146
16.7166,4.2263
16.7227,4.2020
16.7288,4.2125
16.7349,4.2420
16.7409,4.2133
16.7470,4.2015
16.7531,4.1959
16.7592,4.2202
16.7653,4.2379
16.7713,4.2678
16.7774,4.3130
16.7835,4.3859
16.7896,4.4403
16.7957,4.4634
16.8017,4.4670
16.8078,4.4178
16.8139,4.4120
16.8200,4.3452
16.8260,4.2564
16.8321,4.2061
16.8382,4.1738
16.8443,4.1437
16.8504,4.1255
16.8564,4.1220
16.8625,4.0354
16.8686,3.9421
16.8747,3.8469
16.8808,3.7866
16.8868,3.6519
16.8929,3.5571
16.8990,3.4969
16.9051,3.4232
16.9112,3.3790
16.9172,3.3348
16.9233,3.2932
16.9294,3.2686
16.9355,3.1837
16.9415,3.0873
16.9476,3.0039
16.9537,2.9376
16.9598,2.8995
16.9659,2.8231
16.9719,2.7412
16.9780,2.6493
