Distance_(mm),Gray_Value
8.4860,2.1124
8.4920,2.1216
8.4981,2.1116
8.5042,2.1209
8.5103,2.1575
8.5164,2.1445
8.5224,2.1359
8.5285,2.1316
8.5346,2.1105
8.5407,2.1313
8.5468,2.1311
8.5528,2.1017
8.5589,2.0984
8.5650,2.1206
8.5711,2.1453
8.5772,2.1742
8.5832,2.1716
8.5893,2.1415
8.5954,2.1188
8.6015,2.1220
8.6075,2.1374
8.6136,2.1337
8.6197,2.1533
8.6258,2.1717
8.6319,2.1681
8.6379,2.1893
8.6440,2.1967
8.6501,2.1973
8.6562,2.1865
8.6623,2.1957
8.6683,2.2017
8.6744,2.2329
8.6805,2.2311
8.6866,2.2548
8.6926,2.2672
8.6987,2.2768
8.7048,2.3084
8.7109,2.3406
8.7170,2.3253
8.7230,2.3180
8.7291,2.3036
8.7352,2.2800
8.7413,2.2624
8.7474,2.2702
8.7534,2.2810
8.7595,2.2947
8.7656,2.2983
8.7717,2.2936
8.7778,2.2939
8.7838,2.3310
8.7899,2.3712
8.7960,2.4302
8.8021,2.5093
8.8081,2.5848
8.8142,2.6784
8.8203,2.7724
8.8264,2.8558
8.8325,2.8867
8.8385,2.8673
8.8446,2.8908
8.8507,2.9125
8.8568,2.9104
8.8629,2.9233
8.8689,2.9532
8.8750,2.9675
8.8811,3.0049
8.8872,3.0168
8.8932,3.0418
8.8993,3.0393
8.9054,3.0236
8.9115,3.0214
8.9176,3.0027
8.9236,3.0574
8.9297,3.0690
8.9358,3.0647
8.9419,3.0750
8.9480,3.1017
8.9540,3.0977
8.9601,3.1044
8.9662,3.1481
8.9723,3.1393
8.9783,3.1449
8.9844,3.1517
8.9905,3.1581
8.9966,3.2030
9.0027,3.2044
9.0087,3.2264
9.0148,3.2377
9.0209,3.2409
9.0270,3.2665
9.0331,3.2784
9.0391,3.3118
9.0452,3.3467
9.0513,3.3206
9.0574,3.2960
9.0635,3.3049
9.0695,3.3261
9.0756,3.3717
9.0817,3.3699
9.0878,3.3935
9.0938,3.4099
9.0999,3.4306
9.1060,3.5082
9.1121,3.6580
9.1182,3.8895
9.1242,4.1446
9.1303,4.4312
9.1364,4.6168
9.1425,4.7588
9.1486,4.8216
9.1546,4.7443
9.1607,4.7069
9.1668,4.7384
9.1729,4.7532
9.1789,4.7421
9.1850,4.7095
9.1911,4.7103
9.1972,4.7524
9.2033,4.7499
9.2093,4.7820
9.2154,4.8136
9.2215,4.8380
9.2276,4.8393
9.2337,4.8279
9.2397,4.8255
9.2458,4.8245
9.2519,4.8478
9.2580,4.8703
9.2641,4.8821
9.2701,4.9132
9.2762,4.9513
9.2823,4.9546
9.2884,5.0025
9.2944,5.0759
9.3005,5.0663
9.3066,5.0531
9.3127,5.0663
9.3188,5.0851
9.3248,5.1173
9.3309,5.1887
9.3370,5.2431
9.3431,5.2193
9.3492,5.1599
9.3552,5.1174
9.3613,5.0657
9.3674,5.0173
9.3735,4.9979
9.3795,4.9626
9.3856,4.9133
9.3917,4.9400
9.3978,4.9549
9.4039,4.9436
9.4099,4.9340
9.4160,4.9692
9.4221,4.9723
9.4282,4.9529
9.4343,4.9488
9.4403,4.9516
9.4464,4.9761
9.4525,4.9963
9.4586,4.9538
9.4647,4.9330
9.4707,4.9508
9.4768,4.9903
9.4829,4.9687
9.4890,4.9513
9.4950,4.9954
9.5011,5.0142
9.5072,5.0160
9.5133,5.0579
9.5194,5.1086
9.5254,5.0750
9.5315,5.1103
9.5376,5.1249
9.5437,5.0837
9.5498,5.0831
9.5558,5.0669
9.5619,5.0751
9.5680,5.1123
9.5741,5.1788
9.5801,5.2304
9.5862,5.2918
9.5923,5.3172
9.5984,5.3400
9.6045,5.3651
9.6105,5.4038
9.6166,5.4166
9.6227,5.4084
9.6288,5.4039
9.6349,5.4469
9.6409,5.4615
9.6470,5.5164
9.6531,5.5462
9.6592,5.5359
9.6653,5.5006
9.6713,5.3947
9.6774,5.3466
9.6835,5.3863
9.6896,5.4173
9.6956,5.4192
9.7017,5.4295
9.7078,5.4596
9.7139,5.4790
9.7200,5.5244
9.7260,5.5489
9.7321,5.5319
9.7382,5.5622
9.7443,5.6020
9.7504,5.6420
9.7564,5.6429
9.7625,5.5962
9.7686,5.5367
9.7747,5.5290
9.7807,5.5126
9.7868,5.5229
9.7929,5.4955
9.7990,5.5189
9.8051,5.5220
9.8111,5.5567
9.8172,5.5811
9.8233,5.5665
9.8294,5.5889
9.8355,5.6450
9.8415,5.6775
9.8476,5.8085
9.8537,5.9224
9.8598,6.1336
9.8659,6.3509
9.8719,6.5676
9.8780,6.8149
9.8841,7.0137
9.8902,7.1836
9.8962,7.2703
9.9023,7.1934
9.9084,6.9536
9.9145,6.6447
9.9206,6.2837
9.9266,5.9454
9.9327,5.6139
9.9388,5.3066
9.9449,5.1181
9.9510,4.9535
9.9570,4.8469
9.9631,4.7869
9.9692,4.7407
9.9753,4.6866
9.9813,4.6689
9.9874,4.6935
9.9935,4.7235
9.9996,4.7734
10.0057,4.8329
10.0117,4.9150
10.0178,4.9497
10.0239,4.9031
10.0300,4.8734
10.0361,4.8717
10.0421,4.8642
10.0482,4.8389
10.0543,4.8335
10.0604,4.8656
10.0665,4.9189
10.0725,5.0343
10.0786,5.0957
10.0847,5.1607
10.0908,5.1239
10.0968,5.1133
10.1029,5.1117
10.1090,5.1069
10.1151,5.1608
10.1212,5.2407
10.1272,5.2746
10.1333,5.2331
10.1394,5.2120
10.1455,5.1319
10.1516,5.0642
10.1576,5.0587
10.1637,5.1569
10.1698,5.2601
10.1759,5.3822
10.1819,5.4190
10.1880,5.4232
10.1941,5.4663
10.2002,5.4429
10.2063,5.4124
10.2123,5.4274
10.2184,5.4184
10.2245,5.3686
10.2306,5.3678
10.2367,5.3823
10.2427,5.4404
10.2488,5.4277
10.2549,5.4080
10.2610,5.3991
10.2671,5.4059
10.2731,5.4061
10.2792,5.4155
10.2853,5.4505
10.2914,5.4677
10.2974,5.4242
10.3035,5.3958
10.3096,5.3638
10.3157,5.3391
10.3218,5.3464
10.3278,5.3306
10.3339,5.2840
10.3400,5.2649
10.3461,5.3158
10.3522,5.3720
10.3582,5.4544
10.3643,5.5727
10.3704,5.7177
10.3765,5.7441
10.3825,5.7354
10.3886,5.7503
10.3947,5.8225
10.4008,5.8881
10.4069,5.9598
10.4129,5.9631
10.4190,5.9437
10.4251,5.9813
10.4312,5.9690
10.4373,5.9833
10.4433,6.0106
10.4494,6.0280
10.4555,5.9751
10.4616,5.9476
10.4676,5.9606
10.4737,5.9811
10.4798,6.0489
10.4859,6.0746
10.4920,6.0675
10.4980,6.1061
10.5041,6.1341
10.5102,6.1794
10.5163,6.2345
10.5224,6.2543
10.5284,6.2816
10.5345,6.2644
10.5406,6.3246
10.5467,6.3526
10.5528,6.3554
10.5588,6.3272
10.5649,6.3218
10.5710,6.3215
10.5771,6.2996
10.5831,6.2960
10.5892,6.2948
10.5953,6.3590
10.6014,6.4471
10.6075,6.4717
10.6135,6.4216
10.6196,6.3829
10.6257,6.3300
10.6318,6.3120
10.6379,6.3986
10.6439,6.4867
10.6500,6.5274
10.6561,6.5823
10.6622,6.6683
10.6682,6.6716
10.6743,6.6922
10.6804,6.7775
10.6865,6.8922
10.6926,7.0127
10.6986,7.1575
10.7047,7.3939
10.7108,7.7095
10.7169,7.7670
10.7230,7.5692
10.7290,7.2991
10.7351,7.0753
10.7412,6.9605
10.7473,6.8798
10.7534,6.8216
10.7594,6.7614
10.7655,6.7474
10.7716,6.7644
10.7777,6.7495
10.7837,6.7102
10.7898,6.6810
10.7959,6.6093
10.8020,6.5570
10.8081,6.5688
10.8141,6.5922
10.8202,6.6038
10.8263,6.6365
10.8324,6.6476
10.8385,6.6537
10.8445,6.6961
10.8506,6.7362
10.8567,6.7522
10.8628,6.7610
10.8688,6.7740
10.8749,6.7698
10.8810,6.7761
10.8871,6.7754
10.8932,6.8047
10.8992,6.8198
10.9053,6.8580
10.9114,6.8760
10.9175,6.9119
10.9236,6.9500
10.9296,6.9706
10.9357,6.9992
10.9418,6.9870
10.9479,7.0094
10.9540,7.0193
10.9600,6.9965
10.9661,6.9977
10.9722,7.0400
10.9783,7.0556
10.9843,7.0597
10.9904,7.0530
10.9965,7.0694
11.0026,7.0595
11.0087,7.0683
11.0147,7.0595
11.0208,7.1031
11.0269,7.0893
11.0330,7.1083
11.0391,7.0952
11.0451,7.1140
11.0512,7.1211
11.0573,7.1157
11.0634,7.0922
11.0694,7.0795
11.0755,7.0930
11.0816,7.1101
11.0877,7.0693
11.0938,7.0425
11.0998,7.0662
11.1059,7.0873
11.1120,7.0861
11.1181,7.0832
11.1242,7.0792
11.1302,7.1280
11.1363,7.1340
11.1424,7.1282
11.1485,7.1125
11.1546,7.0920
11.1606,7.0075
11.1667,6.8818
11.1728,6.7109
11.1789,6.5051
11.1849,6.3445
11.1910,6.3118
11.1971,6.3233
11.2032,6.3765
11.2093,6.4441
11.2153,6.4763
11.2214,6.4969
11.2275,6.5152
11.2336,6.5493
11.2397,6.5676
11.2457,6.5784
11.2518,6.5987
11.2579,6.6261
11.2640,6.6634
11.2700,6.6704
11.2761,6.6058
11.2822,6.5304
11.2883,6.4513
11.2944,6.3832
11.3004,6.3058
11.3065,6.1865
11.3126,6.1245
11.3187,6.0824
11.3248,6.0790
11.3308,6.1095
11.3369,6.1539
11.3430,6.2378
11.3491,6.2835
11.3552,6.3445
11.3612,6.3489
11.3673,6.3331
11.3734,6.2780
11.3795,6.1888
11.3855,6.1354
11.3916,6.1199
11.3977,6.0082
11.4038,5.9666
11.4099,5.9162
11.4159,5.8677
11.4220,5.8165
11.4281,5.7196
11.4342,5.5769
11.4403,5.5176
11.4463,5.5062
11.4524,5.5729
11.4585,5.6042
11.4646,5.6261
11.4706,5.6323
11.4767,5.6724
11.4828,5.6980
11.4889,5.7135
11.4950,5.6834
11.5010,5.7038
11.5071,5.7029
11.5132,5.6762
11.5193,5.6529
11.5254,5.6040
11.5314,5.5578
11.5375,5.5590
11.5436,5.5201
11.5497,5.5137
11.5558,5.5337
11.5618,5.5325
11.5679,5.5200
11.5740,5.4695
11.5801,5.4029
11.5861,5.3401
11.5922,5.2442
11.5983,5.1504
11.6044,5.0849
11.6105,5.0289
11.6165,4.9822
11.6226,4.9395
11.6287,4.9213
11.6348,4.8890
11.6409,4.8701
11.6469,4.8534
11.6530,4.7736
11.6591,4.7210
11.6652,4.6649
11.6712,4.6157
11.6773,4.6040
11.6834,4.5590
11.6895,4.4963
11.6956,4.3988
11.7016,4.3094
11.7077,4.2468
11.7138,4.1720
11.7199,4.1445
11.7260,4.1354
11.7320,4.0922
11.7381,4.0645
11.7442,4.0845
11.7503,4.0536
11.7564,4.0098
11.7624,4.0490
11.7685,4.0681
11.7746,4.0666
11.7807,4.0371
11.7867,4.0455
11.7928,4.0685
11.7989,4.0884
11.8050,4.0981
11.8111,4.1059
11.8171,4.1099
11.8232,4.1417
11.8293,4.1473
11.8354,4.1738
11.8415,4.1542
11.8475,4.1217
11.8536,4.1142
11.8597,4.0952
11.8658,4.0920
11.8718,4.0361
11.8779,3.9548
11.8840,3.9030
11.8901,3.8300
11.8962,3.7799
11.9022,3.7813
11.9083,3.7333
11.9144,3.7482
11.9205,3.7701
11.9266,3.7807
11.9326,3.7683
11.9387,3.7450
11.9448,3.6946
11.9509,3.6679
11.9570,3.6691
11.9630,3.6910
11.9691,3.6543
11.9752,3.6036
11.9813,3.6279
11.9873,3.6440
11.9934,3.6484
11.9995,3.6454
12.0056,3.6175
12.0117,3.6310
12.0177,3.5969
12.0238,3.5776
12.0299,3.5258
12.0360,3.4704
12.0421,3.4680
12.0481,3.4137
12.0542,3.3563
12.0603,3.2439
12.0664,3.1826
12.0724,3.1656
12.0785,3.1189
12.0846,3.0844
12.0907,3.0560
12.0968,3.0727
12.1028,3.0778
12.1089,3.0767
12.1150,3.0886
12.1211,3.0745
12.1272,3.0750
12.1332,3.0933
12.1393,3.0666
12.1454,3.0475
12.1515,3.0395
12.1575,3.0029
12.1636,2.9787
12.1697,2.9783
12.1758,2.9618
12.1819,2.9336
12.1879,2.8855
12.1940,2.8416
12.2001,2.8163
12.2062,2.8524
12.2123,2.8794
12.2183,2.8610
12.2244,2.8197
12.2305,2.8269
12.2366,2.8395
12.2427,2.8193
12.2487,2.8077
12.2548,2.8036
12.2609,2.7553
12.2670,2.6974
12.2730,2.6846
12.2791,2.6501
12.2852,2.6368
12.2913,2.6268
12.2974,2.6465
12.3034,2.6229
12.3095,2.6180
12.3156,2.6082
12.3217,2.5322
12.3278,2.4936
12.3338,2.4997
12.3399,2.4458
12.3460,2.4794
12.3521,2.4901
12.3581,2.4582
12.3642,2.4340
12.3703,2.4363
12.3764,2.3991
12.3825,2.4035
12.3885,2.4133
12.3946,2.4061
12.4007,2.3567
12.4068,2.3554
12.4129,2.3782
12.4189,2.3975
12.4250,2.4136
12.4311,2.4155
12.4372,2.4069
12.4433,2.4164
12.4493,2.4193
12.4554,2.4520
12.4615,2.4360
12.4676,2.4024
12.4736,2.3973
12.4797,2.3721
12.4858,2.3173
12.4919,2.2908
12.4980,2.2807
12.5040,2.2730
12.5101,2.2390
12.5162,2.2511
12.5223,2.2186
12.5284,2.2009
12.5344,2.1977
12.5405,2.1741
12.5466,2.1394
12.5527,2.1463
12.5587,2.1742
12.5648,2.1844
12.5709,2.1639
12.5770,2.1335
12.5831,2.1215
12.5891,2.1109
12.5952,2.1246
12.6013,2.0920
12.6074,2.0448
12.6135,2.0581
12.6195,2.0683
12.6256,2.0573
12.6317,2.0328
12.6378,2.0366
12.6439,2.0276
12.6499,2.0342
12.6560,2.0162
12.6621,2.0146
12.6682,1.9782
12.6742,1.9309
12.6803,1.8900
12.6864,1.9084
12.6925,1.9099
12.6986,1.9318
12.7046,1.9630
12.7107,1.9715
12.7168,2.0181
12.7229,2.0262
12.7290,1.9940
12.7350,1.9764
12.7411,1.9850
12.7472,2.0016
12.7533,1.9814
12.7593,1.9389
12.7654,1.8832
12.7715,1.8812
12.7776,1.8201
12.7837,1.8328
12.7897,1.9035
12.7958,1.9269
12.8019,1.9822
12.8080,2.0010
12.8141,2.0006
12.8201,1.9539
12.8262,1.8943
12.8323,1.8864
12.8384,1.8897
12.8445,1.8953
12.8505,1.9105
12.8566,1.8931
12.8627,1.8634
12.8688,1.8560
12.8748,1.8711
12.8809,1.8751
12.8870,1.8981
12.8931,1.9207
12.8992,1.8794
12.9052,1.8612
12.9113,1.8446
12.9174,1.8431
12.9235,1.7986
12.9296,1.7571
12.9356,1.7682
12.9417,1.7788
12.9478,1.7772
12.9539,1.7259
12.9599,1.7023
12.9660,1.7061
12.9721,1.7518
12.9782,1.7678
12.9843,1.7748
12.9903,1.7868
12.9964,1.7773
13.0025,1.7794
13.0086,1.7687
13.0147,1.7678
13.0207,1.7556
13.0268,1.7164
13.0329,1.6960
13.0390,1.6986
13.0451,1.7205
13.0511,1.7376
13.0572,1.6994
13.0633,1.6596
13.0694,1.6603
13.0754,1.6579
13.0815,1.6252
13.0876,1.5942
13.0937,1.5796
13.0998,1.5855
13.1058,1.6127
13.1119,1.6177
13.1180,1.6051
13.1241,1.5667
13.1302,1.5375
13.1362,1.5006
13.1423,1.5152
13.1484,1.5841
13.1545,1.5694
13.1605,1.5284
13.1666,1.4784
13.1727,1.4696
13.1788,1.4221
13.1849,1.3997
13.1909,1.3658
13.1970,1.3374
13.2031,1.3478
13.2092,1.3355
13.2153,1.3342
13.2213,1.3351
13.2274,1.3183
13.2335,1.2627
13.2396,1.2050
13.2457,1.1763
13.2517,1.1452
13.2578,1.1163
13.2639,1.1124
13.2700,1.1187
13.2760,1.0947
13.2821,1.0447
13.2882,0.9662
13.2943,0.9018
13.3004,0.8960
13.3064,0.8993
13.3125,0.8743
13.3186,0.8539
13.3247,0.8398
13.3308,0.8194
13.3368,0.8429
13.3429,0.8661
13.3490,0.8167
13.3551,0.7787
13.3611,0.7553
13.3672,0.7419
13.3733,0.7209
13.3794,0.7094
13.3855,0.6948
13.3915,0.6700
13.3976,0.6766
13.4037,0.6743
13.4098,0.6674
13.4159,0.6470
13.4219,0.6627
13.4280,0.6711
13.4341,0.6610
13.4402,0.6650
13.4462,0.6693
13.4523,0.6547
13.4584,0.6422
13.4645,0.6402
13.4706,0.6529
13.4766,0.6403
13.4827,0.6150
13.4888,0.6031
13.4949,0.5901
13.5010,0.6088
13.5070,0.5934
13.5131,0.5841
13.5192,0.5867
13.5253,0.5922
13.5314,0.5916
13.5374,0.5907
13.5435,0.5704
13.5496,0.5942
13.5557,0.5669
13.5617,0.5585
13.5678,0.5732
13.5739,0.5635
13.5800,0.5499
13.5861,0.5577
13.5921,0.5469
13.5982,0.5514
13.6043,0.5670
13.6104,0.5758
13.6165,0.5457
13.6225,0.5183
13.6286,0.5155
13.6347,0.5299
13.6408,0.5330
13.6468,0.5312
13.6529,0.5169
13.6590,0.5002
13.6651,0.4735
13.6712,0.4746
13.6772,0.4970
13.6833,0.4944
13.6894,0.4625
13.6955,0.4773
13.7016,0.4634
13.7076,0.4157
13.7137,0.4037
13.7198,0.4204
13.7259,0.4080
13.7320,0.4063
13.7380,0.4255
13.7441,0.4512
13.7502,0.4446
13.7563,0.4272
13.7623,0.4424
13.7684,0.4695
13.7745,0.4653
13.7806,0.4634
13.7867,0.4641
13.7927,0.4690
13.7988,0.5070
13.8049,0.5084
13.8110,0.5446
13.8171,0.5083
13.8231,0.4814
13.8292,0.5068
13.8353,0.4971
13.8414,0.4666
13.8474,0.4978
13.8535,0.5363
13.8596,0.5547
13.8657,0.5361
13.8718,0.5335
13.8778,0.5374
13.8839,0.5394
13.8900,0.5500
13.8961,0.5546
13.9022,0.5507
13.9082,0.5563
13.9143,0.5599
13.9204,0.5386
13.9265,0.5449
13.9326,0.5467
13.9386,0.5586
13.9447,0.5756
13.9508,0.5467
13.9569,0.5535
13.9629,0.5704
13.9690,0.5557
13.9751,0.5456
13.9812,0.5515
13.9873,0.5562
13.9933,0.5731
13.9994,0.5705
14.0055,0.5581
14.0116,0.5363
14.0177,0.5659
14.0237,0.5716
14.0298,0.5642
14.0359,0.5841
14.0420,0.5731
14.0480,0.5684
14.0541,0.5746
14.0602,0.5716
14.0663,0.5703
14.0724,0.5706
14.0784,0.5762
14.0845,0.5769
14.0906,0.5585
14.0967,0.5536
14.1028,0.5536
14.1088,0.5216
14.1149,0.5466
14.1210,0.5392
14.1271,0.5218
14.1332,0.5238
14.1392,0.5327
14.1453,0.5253
14.1514,0.5101
14.1575,0.5064
14.1635,0.5117
14.1696,0.5018
14.1757,0.5014
14.1818,0.5037
14.1879,0.4719
14.1939,0.4748
14.2000,0.4747
14.2061,0.4741
14.2122,0.4656
14.2183,0.4463
14.2243,0.4276
14.2304,0.4287
14.2365,0.4370
14.2426,0.4289
