Distance_(mm),Gray_Value
8.4860,7.5860
8.4920,7.5399
8.4981,7.5192
8.5042,7.5676
8.5103,7.5554
8.5164,7.5385
8.5224,7.5564
8.5285,7.5346
8.5346,7.5064
8.5407,7.4453
8.5468,7.4269
8.5528,7.4244
8.5589,7.3748
8.5650,7.3758
8.5711,7.3253
8.5772,7.3462
8.5832,7.3327
8.5893,7.3444
8.5954,7.3700
8.6015,7.3591
8.6075,7.4036
8.6136,7.4201
8.6197,7.3867
8.6258,7.3180
8.6319,7.2741
8.6379,7.2613
8.6440,7.2339
8.6501,7.1745
8.6562,7.1785
8.6623,7.1671
8.6683,7.1387
8.6744,7.1705
8.6805,7.1366
8.6866,7.0830
8.6926,7.0526
8.6987,7.0630
8.7048,7.1070
8.7109,7.1013
8.7170,7.1139
8.7230,7.0729
8.7291,7.0590
8.7352,7.0504
8.7413,7.0503
8.7474,7.0413
8.7534,7.0789
8.7595,7.1075
8.7656,7.0753
8.7717,7.0154
8.7778,6.9338
8.7838,6.9692
8.7899,6.9505
8.7960,6.9219
8.8021,6.8826
8.8081,6.8144
8.8142,6.8153
8.8203,6.8088
8.8264,6.7336
8.8325,6.7192
8.8385,6.7303
8.8446,6.7555
8.8507,6.7941
8.8568,6.8512
8.8629,6.8439
8.8689,6.8696
8.8750,6.9107
8.8811,6.9578
8.8872,6.9774
8.8932,6.9735
8.8993,6.9529
8.9054,6.9786
8.9115,7.0138
8.9176,6.9975
8.9236,6.8972
8.9297,6.8151
8.9358,6.8010
8.9419,6.7976
8.9480,6.8360
8.9540,6.8483
8.9601,6.8539
8.9662,6.8942
8.9723,6.9307
8.9783,6.9817
8.9844,7.0182
8.9905,6.9969
8.9966,6.9516
9.0027,6.9246
9.0087,6.9351
9.0148,6.9608
9.0209,6.9913
9.0270,7.0051
9.0331,7.0198
9.0391,7.0278
9.0452,7.0844
9.0513,7.1293
9.0574,7.1634
9.0635,7.1358
9.0695,7.1115
9.0756,7.0699
9.0817,7.0442
9.0878,6.9210
9.0938,6.7876
9.0999,6.7086
9.1060,6.7012
9.1121,6.6780
9.1182,6.6507
9.1242,6.6527
9.1303,6.6711
9.1364,6.6668
9.1425,6.6833
9.1486,6.6573
9.1546,6.6364
9.1607,6.6121
9.1668,6.6241
9.1729,6.6022
9.1789,6.5940
9.1850,6.6517
9.1911,6.6286
9.1972,6.5865
9.2033,6.5989
9.2093,6.5867
9.2154,6.5843
9.2215,6.5791
9.2276,6.5812
9.2337,6.5415
9.2397,6.5465
9.2458,6.4998
9.2519,6.4693
9.2580,6.4536
9.2641,6.4425
9.2701,6.4847
9.2762,6.4668
9.2823,6.3994
9.2884,6.4475
9.2944,6.4653
9.3005,6.4524
9.3066,6.4477
9.3127,6.4291
9.3188,6.4490
9.3248,6.4396
9.3309,6.4848
9.3370,6.5501
9.3431,6.5553
9.3492,6.5822
9.3552,6.6508
9.3613,6.7298
9.3674,6.7495
9.3735,6.7471
9.3795,6.7698
9.3856,6.7748
9.3917,6.7302
9.3978,6.6775
9.4039,6.6801
9.4099,6.6749
9.4160,6.6497
9.4221,6.6927
9.4282,6.8369
9.4343,6.9962
9.4403,7.1494
9.4464,7.3181
9.4525,7.4765
9.4586,7.6245
9.4647,7.6481
9.4707,7.7257
9.4768,7.8277
9.4829,7.8649
9.4890,7.8707
9.4950,7.8682
9.5011,7.9305
9.5072,8.0040
9.5133,8.1358
9.5194,8.1352
9.5254,8.0887
9.5315,7.9826
9.5376,7.8562
9.5437,7.8826
9.5498,7.9824
9.5558,8.0842
9.5619,8.1214
9.5680,8.0658
9.5741,8.0185
9.5801,8.0969
9.5862,8.0810
9.5923,8.0850
9.5984,8.0722
9.6045,8.0768
9.6105,8.0347
9.6166,8.0321
9.6227,8.0438
9.6288,8.0460
9.6349,8.0593
9.6409,8.1445
9.6470,8.1815
9.6531,8.2159
9.6592,8.2648
9.6653,8.2748
9.6713,8.2152
9.6774,8.1777
9.6835,8.1631
9.6896,8.2435
9.6956,8.3526
9.7017,8.4229
9.7078,8.4530
9.7139,8.4920
9.7200,8.5737
9.7260,8.6657
9.7321,8.6669
9.7382,8.5793
9.7443,8.5586
9.7504,8.5732
9.7564,8.6235
9.7625,8.6641
9.7686,8.7617
9.7747,8.8466
9.7807,8.8331
9.7868,8.8677
9.7929,8.8534
9.7990,8.9026
9.8051,8.9524
9.8111,8.9694
9.8172,8.8659
9.8233,8.8809
9.8294,8.8055
9.8355,8.7799
9.8415,8.7317
9.8476,8.7752
9.8537,8.8129
9.8598,8.7573
9.8659,8.7122
9.8719,8.7249
9.8780,8.7906
9.8841,8.8616
9.8902,8.8803
9.8962,8.9558
9.9023,8.9654
9.9084,8.9054
9.9145,8.7242
9.9206,8.4469
9.9266,8.1580
9.9327,7.8885
9.9388,7.6522
9.9449,7.4098
9.9510,7.2214
9.9570,7.0427
9.9631,6.9664
9.9692,6.9738
9.9753,6.9183
9.9813,6.9276
9.9874,6.8850
9.9935,6.8373
9.9996,6.8452
10.0057,6.8157
10.0117,6.7627
10.0178,6.7555
10.0239,6.7982
10.0300,6.7534
10.0361,6.7173
10.0421,6.6840
10.0482,6.7080
10.0543,6.7378
10.0604,6.7141
10.0665,6.6848
10.0725,6.6354
10.0786,6.6581
10.0847,6.6542
10.0908,6.6500
10.0968,6.6537
10.1029,6.6167
10.1090,6.5792
10.1151,6.5837
10.1212,6.7253
10.1272,6.9211
10.1333,7.0659
10.1394,7.1437
10.1455,7.2589
10.1516,7.3882
10.1576,7.4452
10.1637,7.5106
10.1698,7.5380
10.1759,7.5749
10.1819,7.6265
10.1880,7.5872
10.1941,7.5383
10.2002,7.4996
10.2063,7.4605
10.2123,7.4006
10.2184,7.4075
10.2245,7.3794
10.2306,7.3768
10.2367,7.3206
10.2427,7.2966
10.2488,7.2836
10.2549,7.2271
10.2610,7.1700
10.2671,7.1654
10.2731,7.1645
10.2792,7.1364
10.2853,7.0792
10.2914,7.0871
10.2974,7.0348
10.3035,7.0197
10.3096,7.0265
10.3157,7.0377
10.3218,7.0285
10.3278,7.0104
10.3339,7.0084
10.3400,7.0072
10.3461,6.9104
10.3522,6.8520
10.3582,6.8388
10.3643,6.8045
10.3704,6.7074
10.3765,6.6649
10.3825,6.7347
10.3886,6.7652
10.3947,6.8025
10.4008,6.8260
10.4069,6.7841
10.4129,6.7884
10.4190,6.7969
10.4251,6.7698
10.4312,6.7801
10.4373,6.8085
10.4433,6.8385
10.4494,6.8978
10.4555,6.9801
10.4616,7.0649
10.4676,7.1183
10.4737,7.1051
10.4798,7.0825
10.4859,7.0524
10.4920,7.0582
10.4980,7.0727
10.5041,7.0869
10.5102,7.1098
10.5163,7.1104
10.5224,7.1394
10.5284,7.1516
10.5345,7.1505
10.5406,7.1530
10.5467,7.2097
10.5528,7.2504
10.5588,7.2853
10.5649,7.3331
10.5710,7.3473
10.5771,7.3476
10.5831,7.3586
10.5892,7.4056
10.5953,7.4646
10.6014,7.5985
10.6075,7.7909
10.6135,8.0608
10.6196,8.3083
10.6257,8.5354
10.6318,8.7230
10.6379,8.8299
10.6439,8.9380
10.6500,9.0372
10.6561,9.1652
10.6622,9.2363
10.6682,9.2757
10.6743,9.3138
10.6804,9.5033
10.6865,9.6742
10.6926,9.8380
10.6986,9.9023
10.7047,9.9554
10.7108,9.9473
10.7169,9.8668
10.7230,9.8488
10.7290,9.9428
10.7351,10.0699
10.7412,10.2082
10.7473,10.3228
10.7534,10.4608
10.7594,10.5852
10.7655,10.6952
10.7716,10.7361
10.7777,10.7815
10.7837,10.8534
10.7898,10.8320
10.7959,10.7825
10.8020,10.7007
10.8081,10.7029
10.8141,10.6981
10.8202,10.5630
10.8263,10.3754
10.8324,10.3086
10.8385,10.3667
10.8445,10.4050
10.8506,10.5032
10.8567,10.6008
10.8628,10.6616
10.8688,10.6605
10.8749,10.6871
10.8810,10.7402
10.8871,10.7987
10.8932,10.8835
10.8992,10.9014
10.9053,10.9035
10.9114,10.9002
10.9175,10.9190
10.9236,10.9792
10.9296,10.9736
10.9357,10.9054
10.9418,10.8711
10.9479,10.9171
10.9540,10.9499
10.9600,11.0263
10.9661,11.0932
10.9722,11.2467
10.9783,11.4562
10.9843,11.6893
10.9904,11.8759
10.9965,12.0021
11.0026,12.2109
11.0087,12.4314
11.0147,12.6360
11.0208,12.7324
11.0269,12.8666
11.0330,12.9700
11.0391,13.0603
11.0451,13.1328
11.0512,13.1832
11.0573,13.1927
11.0634,13.3783
11.0694,13.6883
11.0755,13.9610
11.0816,14.1879
11.0877,14.3200
11.0938,14.4024
11.0998,14.4205
11.1059,14.3996
11.1120,14.4588
11.1181,14.5382
11.1242,14.5854
11.1302,14.5843
11.1363,14.6572
11.1424,14.7255
11.1485,14.8686
11.1546,15.0046
11.1606,15.1411
11.1667,15.3009
11.1728,15.4976
11.1789,15.7082
11.1849,15.9775
11.1910,16.1476
11.1971,16.3080
11.2032,16.5093
11.2093,16.6526
11.2153,16.6875
11.2214,16.6616
11.2275,16.6030
11.2336,16.4195
11.2397,16.2766
11.2457,16.1416
11.2518,15.9956
11.2579,15.9048
11.2640,15.8647
11.2700,15.7779
11.2761,15.6548
11.2822,15.6300
11.2883,15.6138
11.2944,15.6061
11.3004,15.5936
11.3065,15.6065
11.3126,15.4743
11.3187,15.2475
11.3248,15.0899
11.3308,15.0482
11.3369,15.0835
11.3430,15.1282
11.3491,15.1372
11.3552,15.1295
11.3612,15.0898
11.3673,15.0710
11.3734,15.0548
11.3795,15.0293
11.3855,15.0475
11.3916,15.0431
11.3977,15.0017
11.4038,15.0954
11.4099,15.2202
11.4159,15.3167
11.4220,15.2825
11.4281,15.1351
11.4342,15.1003
11.4403,15.0810
11.4463,15.0583
11.4524,15.1172
11.4585,15.3504
11.4646,15.4573
11.4706,15.3808
11.4767,15.3344
11.4828,15.3635
11.4889,15.4693
11.4950,15.6319
11.5010,15.7787
11.5071,15.8798
11.5132,15.9542
11.5193,16.0347
11.5254,16.1295
11.5314,16.1356
11.5375,16.0737
11.5436,16.0590
11.5497,16.0577
11.5558,16.1165
11.5618,16.1619
11.5679,16.1117
11.5740,16.0918
11.5801,16.0289
11.5861,16.0751
11.5922,16.2666
11.5983,16.3841
11.6044,16.1812
11.6105,15.5892
11.6165,14.9240
11.6226,14.5311
11.6287,14.3653
11.6348,14.2580
11.6409,14.1260
11.6469,14.0339
11.6530,14.0693
11.6591,14.2296
11.6652,14.3873
11.6712,14.4773
11.6773,14.5081
11.6834,14.6114
11.6895,14.6942
11.6956,14.6498
11.7016,14.6945
11.7077,14.7357
11.7138,14.7922
11.7199,14.9049
11.7260,15.0978
11.7320,15.3685
11.7381,15.6995
11.7442,16.0080
11.7503,16.2032
11.7564,16.2932
11.7624,16.2649
11.7685,16.1643
11.7746,15.9563
11.7807,15.7081
11.7867,15.4202
11.7928,15.1172
11.7989,14.8559
11.8050,14.7165
11.8111,14.4957
11.8171,14.2787
11.8232,14.0895
11.8293,13.9099
11.8354,13.7118
11.8415,13.6011
11.8475,13.7183
11.8536,13.9108
11.8597,14.0381
11.8658,14.0612
11.8718,13.9839
11.8779,13.7818
11.8840,13.6502
11.8901,13.5226
11.8962,13.3495
11.9022,13.2910
11.9083,13.2884
11.9144,13.2670
11.9205,13.2567
11.9266,13.1726
11.9326,13.1325
11.9387,13.1694
11.9448,13.2410
11.9509,13.1733
11.9570,13.1350
11.9630,13.1390
11.9691,13.1714
11.9752,13.1961
11.9813,13.2916
11.9873,13.4102
11.9934,13.3889
11.9995,13.3780
12.0056,13.3495
12.0117,13.3101
12.0177,13.1927
12.0238,13.1081
12.0299,13.0533
12.0360,13.0076
12.0421,12.9595
12.0481,12.9807
12.0542,12.9818
12.0603,12.9019
12.0664,12.8704
12.0724,12.9000
12.0785,12.8611
12.0846,12.7619
12.0907,12.7610
12.0968,12.7651
12.1028,12.7086
12.1089,12.6859
12.1150,12.6002
12.1211,12.5137
12.1272,12.5253
12.1332,12.5560
12.1393,12.5128
12.1454,12.4238
12.1515,12.3365
12.1575,12.2933
12.1636,12.2712
12.1697,12.1612
12.1758,12.1371
12.1819,12.1386
12.1879,12.1770
12.1940,12.2281
12.2001,12.1777
12.2062,12.1683
12.2123,12.1313
12.2183,12.1259
12.2244,12.2087
12.2305,12.2190
12.2366,12.0935
12.2427,11.9765
12.2487,11.9273
12.2548,11.8139
12.2609,11.6661
12.2670,11.5358
12.2730,11.5269
12.2791,11.5869
12.2852,11.5899
12.2913,11.5108
12.2974,11.4137
12.3034,11.2150
12.3095,11.0772
12.3156,10.9970
12.3217,10.9565
12.3278,10.8875
12.3338,10.8430
12.3399,10.7698
12.3460,10.7540
12.3521,10.7048
12.3581,10.6748
12.3642,10.6987
12.3703,10.7224
12.3764,10.6880
12.3825,10.7039
12.3885,10.7353
12.3946,10.6532
12.4007,10.5002
12.4068,10.3449
12.4129,10.1524
12.4189,9.9958
12.4250,9.8821
12.4311,9.7759
12.4372,9.7272
12.4433,9.7526
12.4493,9.7689
12.4554,9.7520
12.4615,9.8176
12.4676,9.7958
12.4736,9.7893
12.4797,9.8296
12.4858,9.8458
12.4919,9.8159
12.4980,9.6690
12.5040,9.3109
12.5101,9.0093
12.5162,8.7835
12.5223,8.6409
12.5284,8.5057
12.5344,8.3940
12.5405,8.3525
12.5466,8.2779
12.5527,8.2038
12.5587,8.1438
12.5648,8.0568
12.5709,8.0261
12.5770,8.0000
12.5831,7.9069
12.5891,7.8808
12.5952,7.8284
12.6013,7.7968
12.6074,7.7477
12.6135,7.7454
12.6195,7.7821
12.6256,7.7526
12.6317,7.7206
12.6378,7.6301
12.6439,7.6380
12.6499,7.6948
12.6560,7.6536
12.6621,7.6325
12.6682,7.6208
12.6742,7.6325
12.6803,7.6676
12.6864,7.6670
12.6925,7.6857
12.6986,7.6837
12.7046,7.6922
12.7107,7.7371
12.7168,7.7123
12.7229,7.6520
12.7290,7.5771
12.7350,7.5331
12.7411,7.4770
12.7472,7.4047
12.7533,7.2980
12.7593,7.2242
12.7654,7.1483
12.7715,7.0770
12.7776,7.0209
12.7837,6.9727
12.7897,6.9631
12.7958,7.0535
12.8019,7.0790
12.8080,7.0412
12.8141,6.9604
12.8201,6.8623
12.8262,6.7958
12.8323,6.7410
12.8384,6.7499
12.8445,6.7451
12.8505,6.6556
12.8566,6.5521
12.8627,6.4820
12.8688,6.4373
12.8748,6.3278
12.8809,6.3011
12.8870,6.2577
12.8931,6.1837
12.8992,6.1311
12.9052,6.0939
12.9113,6.0707
12.9174,5.9986
12.9235,5.9176
12.9296,5.8386
12.9356,5.7965
12.9417,5.7962
12.9478,5.8091
12.9539,5.8042
12.9599,5.8065
12.9660,5.7337
12.9721,5.7409
12.9782,5.7871
12.9843,5.8053
12.9903,5.8128
12.9964,5.8049
13.0025,5.8216
13.0086,5.7889
13.0147,5.7230
13.0207,5.6440
13.0268,5.6334
13.0329,5.6746
13.0390,5.6925
13.0451,5.7210
13.0511,5.7313
13.0572,5.6762
13.0633,5.6241
13.0694,5.6091
13.0754,5.5701
13.0815,5.5150
13.0876,5.4709
13.0937,5.4700
13.0998,5.4307
13.1058,5.3778
13.1119,5.3995
13.1180,5.3796
13.1241,5.2802
13.1302,5.1720
13.1362,5.0751
13.1423,4.9911
13.1484,4.9027
13.1545,4.8632
13.1605,4.9258
13.1666,5.0341
13.1727,5.0789
13.1788,5.0443
13.1849,5.0059
13.1909,4.9891
13.1970,5.0199
13.2031,5.0205
13.2092,4.9378
13.2153,4.8542
13.2213,4.8114
13.2274,4.7580
13.2335,4.7745
13.2396,4.7943
13.2457,4.8096
13.2517,4.7806
13.2578,4.7644
13.2639,4.6871
13.2700,4.6054
13.2760,4.5683
13.2821,4.5581
13.2882,4.5790
13.2943,4.5625
13.3004,4.4901
13.3064,4.4142
13.3125,4.3617
13.3186,4.3413
13.3247,4.3232
13.3308,4.2670
13.3368,4.2414
13.3429,4.1801
13.3490,4.1249
13.3551,4.0523
13.3611,4.0187
13.3672,3.9933
13.3733,3.9859
13.3794,3.9298
13.3855,3.8566
13.3915,3.7856
13.3976,3.7737
13.4037,3.7359
13.4098,3.7076
13.4159,3.6873
13.4219,3.7151
13.4280,3.7574
13.4341,3.8103
13.4402,3.7814
13.4462,3.7936
13.4523,3.8212
13.4584,3.8415
13.4645,3.8238
13.4706,3.8051
13.4766,3.8048
13.4827,3.8171
13.4888,3.8700
13.4949,3.9270
13.5010,3.9897
13.5070,4.0102
13.5131,3.9756
13.5192,3.8655
13.5253,3.7669
13.5314,3.7250
13.5374,3.7365
13.5435,3.8072
13.5496,3.8365
13.5557,3.8344
13.5617,3.8618
13.5678,3.9027
13.5739,3.9088
13.5800,3.8675
13.5861,3.7920
13.5921,3.7555
13.5982,3.7226
13.6043,3.7795
13.6104,3.8502
13.6165,3.9063
13.6225,3.9423
13.6286,3.9909
13.6347,3.9712
13.6408,4.0328
13.6468,3.9813
13.6529,3.8919
13.6590,3.9508
13.6651,3.9925
13.6712,4.0082
13.6772,3.9973
13.6833,4.0119
13.6894,3.9217
13.6955,3.8622
13.7016,3.8256
13.7076,3.8122
13.7137,3.7729
13.7198,3.7367
13.7259,3.6374
13.7320,3.5402
13.7380,3.4582
13.7441,3.3745
13.7502,3.3946
13.7563,3.4230
13.7623,3.4433
13.7684,3.4132
13.7745,3.3988
13.7806,3.3899
13.7867,3.3359
13.7927,3.2781
13.7988,3.2765
13.8049,3.2812
13.8110,3.2463
13.8171,3.1542
13.8231,3.0872
13.8292,3.0679
13.8353,2.9895
13.8414,2.8487
13.8474,2.7704
13.8535,2.6881
13.8596,2.7054
13.8657,2.6719
13.8718,2.6053
13.8778,2.5706
13.8839,2.4717
13.8900,2.3820
13.8961,2.3322
13.9022,2.3084
13.9082,2.2799
13.9143,2.2174
13.9204,2.2100
13.9265,2.2051
13.9326,2.1371
13.9386,2.0595
13.9447,2.0842
13.9508,2.1018
13.9569,2.0760
13.9629,2.0850
13.9690,2.1001
13.9751,2.1051
13.9812,2.1172
13.9873,2.0875
13.9933,2.0790
13.9994,2.0799
14.0055,2.0895
14.0116,2.1113
14.0177,2.0859
14.0237,2.0887
14.0298,2.0427
14.0359,2.0135
14.0420,2.0288
14.0480,2.0641
14.0541,2.0634
14.0602,2.0595
14.0663,2.0417
14.0724,2.0767
14.0784,2.1479
14.0845,2.1531
14.0906,2.1599
14.0967,2.1714
14.1028,2.1543
14.1088,2.1742
14.1149,2.1883
14.1210,2.1781
14.1271,2.1548
14.1332,2.1524
14.1392,2.1777
14.1453,2.2090
14.1514,2.2234
14.1575,2.2414
14.1635,2.2269
14.1696,2.2675
14.1757,2.2639
14.1818,2.2446
14.1879,2.2497
14.1939,2.2749
14.2000,2.3279
14.2061,2.3609
14.2122,2.3759
14.2183,2.3751
14.2243,2.4149
14.2304,2.4351
14.2365,2.4330
14.2426,2.4058
14.2486,2.4144
14.2547,2.4564
14.2608,2.4881
14.2669,2.4841
14.2730,2.4982
14.2790,2.4887
14.2851,2.5086
14.2912,2.5814
14.2973,2.6389
14.3034,2.5982
14.3094,2.6436
14.3155,2.6993
14.3216,2.6850
14.3277,2.7178
14.3338,2.7535
14.3398,2.7867
14.3459,2.8210
14.3520,2.8354
14.3581,2.8238
14.3641,2.7957
14.3702,2.8105
14.3763,2.8616
14.3824,2.8341
14.3885,2.8710
14.3945,2.9143
14.4006,2.9105
14.4067,2.9603
14.4128,2.9581
14.4189,2.9664
14.4249,2.9455
14.4310,2.9203
14.4371,2.9135
14.4432,2.9038
14.4492,2.9204
14.4553,2.9353
14.4614,2.9049
14.4675,2.8730
14.4736,2.8201
14.4796,2.8365
14.4857,2.8725
14.4918,2.8801
14.4979,2.8691
14.5040,2.8575
14.5100,2.8420
14.5161,2.8538
14.5222,2.8529
14.5283,2.8664
14.5344,2.8658
14.5404,2.8859
14.5465,2.9271
14.5526,2.9726
14.5587,3.0087
14.5647,3.0099
14.5708,3.0610
14.5769,3.2331
14.5830,3.5204
14.5891,3.8590
14.5951,4.2709
14.6012,4.6116
14.6073,4.8936
14.6134,5.1390
14.6195,5.4418
14.6255,5.5866
14.6316,5.6075
14.6377,5.6342
14.6438,5.6077
14.6498,5.5269
14.6559,5.4204
14.6620,5.3835
14.6681,5.3885
14.6742,5.4681
14.6802,5.6006
14.6863,5.8803
14.6924,6.2328
14.6985,6.4519
14.7046,6.5767
14.7106,6.5839
14.7167,6.5429
14.7228,6.3925
14.7289,6.1461
14.7350,5.8981
14.7410,5.7068
14.7471,5.4109
14.7532,5.0747
14.7593,4.8124
14.7653,4.5736
14.7714,4.2487
14.7775,3.8829
14.7836,3.5150
14.7897,3.1698
14.7957,2.8156
14.8018,2.4631
14.8079,2.1374
14.8140,1.8574
14.8201,1.5749
14.8261,1.3010
